datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,Weekday,Month,T_lag1,T_lag3,T_lag6,T_lag24,RH_lag1,RH_lag3,RH_lag6,RH_lag24,AH_lag1,AH_lag3,AH_lag6,AH_lag24,C6H6(GT)_lag1,C6H6(GT)_lag3,C6H6(GT)_lag6,C6H6(GT)_lag24,C6H6(GT)_rollmean_3,C6H6(GT)_rollmean_24,CO(GT)_lag1,CO(GT)_lag3,CO(GT)_lag6,CO(GT)_lag24,CO(GT)_rollmean_3,CO(GT)_rollmean_24
2004-08-24 10:00:00,2.0,1008.0,,11.2,1021.0,177.0,714.0,122.0,1549.0,1176.0,29.9,26.2,1.0891,10,1,8,25.0,20.6,21.7,30.3,36.6,45.5,42.6,30.9,1.143,1.0925,1.0907,1.3096,9.9,10.0,1.7,9.2,11.86666666666668,6.495833333333334,1.6,1.6,0.4,1.8,1.9666666666666643,1.2541666666666667
2004-08-24 11:00:00,1.6,973.0,,8.3,911.0,126.0,800.0,121.0,1441.0,891.0,32.9,21.8,1.0714,11,1,8,29.9,22.4,20.2,32.9,26.2,41.1,47.1,24.9,1.0891,1.0979,1.1021,1.2269,11.2,14.5,2.8,8.2,9.800000000000013,6.500000000000001,2.0,2.3,0.7,1.6,1.733333333333331,1.2541666666666667
2004-08-24 12:00:00,1.6,964.0,,9.5,959.0,96.0,787.0,115.0,1438.0,731.0,35.0,17.9,0.99,12,1,8,32.9,25.0,20.1,34.4,21.8,36.6,47.8,23.5,1.0714,1.143,1.1093,1.2541,8.3,9.9,5.7,5.9,9.66666666666668,6.650000000000001,1.6,1.6,1.1,1.3,1.733333333333331,1.2666666666666668
2004-08-24 13:00:00,1.3,923.0,,7.1,862.0,92.0,875.0,107.0,1363.0,626.0,34.6,18.2,0.9832,13,1,8,35.0,29.9,20.6,34.3,17.9,26.2,45.5,22.5,0.99,1.0891,1.0925,1.1974,9.5,11.2,10.0,4.7,8.300000000000013,6.750000000000001,1.6,2.0,1.6,1.0,1.4999999999999976,1.2791666666666668
2004-08-24 14:00:00,1.0,934.0,,6.0,811.0,75.0,896.0,86.0,1343.0,553.0,33.8,22.8,1.1781,14,1,8,34.6,32.9,22.4,33.4,18.2,21.8,41.1,21.6,0.9832,1.0714,1.0979,1.0927,7.1,8.3,14.5,4.1,7.533333333333346,6.829166666666667,1.3,1.6,2.3,0.9,1.2999999999999978,1.2833333333333334
2004-08-24 15:00:00,1.6,1036.0,,9.1,943.0,109.0,770.0,118.0,1509.0,770.0,36.3,19.5,1.1539,15,1,8,33.8,35.0,25.0,36.1,22.8,17.9,36.6,18.4,1.1781,0.99,1.143,1.0827,6.0,9.5,9.9,4.9,7.400000000000013,7.004166666666667,1.0,1.6,1.6,1.0,1.2999999999999978,1.3083333333333333
2004-08-24 16:00:00,2.0,1076.0,,10.4,994.0,133.0,723.0,129.0,1549.0,938.0,38.3,17.9,1.181,16,1,8,36.3,34.6,29.9,37.3,19.5,18.2,26.2,15.4,1.1539,0.9832,1.0891,0.9692,9.1,7.1,11.2,5.2,8.500000000000012,7.220833333333334,1.6,1.3,2.0,1.1,1.5333333333333312,1.3458333333333334
2004-08-24 17:00:00,1.7,1055.0,,8.7,927.0,87.0,757.0,90.0,1520.0,716.0,36.9,20.9,1.2864,17,1,8,38.3,33.8,32.9,36.8,17.9,22.8,21.8,16.2,1.181,1.1781,1.0714,0.9922,10.4,6.0,8.3,7.5,9.400000000000013,7.270833333333333,2.0,1.0,1.6,1.5,1.7666666666666646,1.3541666666666667
2004-08-24 18:00:00,1.7,1081.0,,9.0,938.0,80.0,728.0,87.0,1568.0,714.0,33.9,30.0,1.56,18,1,8,36.9,36.3,35.0,34.9,20.9,19.5,17.9,20.9,1.2864,1.1539,0.99,1.1463,8.7,9.1,9.5,7.4,9.36666666666668,7.3374999999999995,1.7,1.6,1.6,1.5,1.7999999999999974,1.3625
2004-08-24 19:00:00,1.4,1072.0,,6.8,850.0,70.0,737.0,65.0,1604.0,702.0,29.8,43.4,1.7988,19,1,8,33.9,38.3,34.6,30.8,30.0,17.9,18.2,26.5,1.56,1.181,0.9832,1.1603,9.0,10.4,7.1,7.8,8.16666666666668,7.295833333333334,1.7,2.0,1.3,1.6,1.5999999999999976,1.3541666666666667
2004-08-24 20:00:00,1.3,1038.0,,5.2,773.0,67.0,749.0,61.0,1568.0,687.0,27.5,50.4,1.8274,20,1,8,29.8,36.9,33.8,28.9,43.4,20.9,22.8,28.3,1.7988,1.2864,1.1781,1.1078,6.8,8.7,6.0,8.6,7.000000000000013,7.154166666666666,1.4,1.7,1.0,1.7,1.4666666666666643,1.3375000000000001
2004-08-24 21:00:00,1.3,1059.0,,5.7,800.0,66.0,740.0,62.0,1604.0,739.0,27.5,50.4,1.8284,21,1,8,27.5,33.9,36.3,27.0,50.4,30.0,19.5,30.7,1.8274,1.56,1.1539,1.079,5.2,9.0,9.1,6.5,5.900000000000013,7.120833333333334,1.3,1.7,1.6,1.4,1.333333333333331,1.3333333333333333
2004-08-24 22:00:00,1.6,1070.0,,6.9,852.0,97.0,704.0,85.0,1639.0,867.0,28.1,48.0,1.7933,22,1,8,27.5,29.8,38.3,26.6,50.4,43.4,17.9,30.6,1.8284,1.7988,1.181,1.0459,5.7,6.8,10.4,6.8,5.933333333333347,7.125,1.3,1.4,2.0,1.2,1.3999999999999977,1.3499999999999999
2004-08-24 23:00:00,1.8,1093.0,,7.8,893.0,90.0,677.0,83.0,1678.0,927.0,26.9,49.6,1.7299,23,1,8,28.1,27.5,36.9,26.0,48.0,50.4,20.9,33.1,1.7933,1.8274,1.2864,1.0955,6.9,5.2,8.7,5.7,6.800000000000014,7.212500000000001,1.6,1.3,1.7,1.1,1.5666666666666644,1.3791666666666667
2004-08-25 00:00:00,1.5,1016.0,,6.8,849.0,99.0,729.0,84.0,1609.0,872.0,26.0,48.0,1.5899,0,2,8,26.9,27.5,33.9,24.1,49.6,50.4,30.0,37.9,1.7299,1.8284,1.56,1.1204,7.8,5.7,9.0,5.8,7.166666666666679,7.254166666666667,1.8,1.3,1.7,1.1,1.633333333333331,1.3958333333333333
2004-08-25 01:00:00,1.3,988.0,,6.3,825.0,71.0,756.0,71.0,1559.0,848.0,24.9,50.6,1.5747,1,2,8,26.0,28.1,29.8,22.2,48.0,48.0,43.4,43.1,1.5899,1.7933,1.7988,1.1396,6.8,6.9,6.8,5.7,6.966666666666679,7.279166666666668,1.5,1.6,1.4,1.2,1.5333333333333308,1.3999999999999997
2004-08-25 02:00:00,1.1,930.0,,4.7,749.0,59.0,823.0,62.0,1464.0,777.0,23.7,53.2,1.5418,2,2,8,24.9,26.9,27.5,22.8,50.6,49.6,50.4,41.3,1.5747,1.7299,1.8274,1.1284,6.3,7.8,5.2,3.2,5.933333333333347,7.341666666666668,1.3,1.8,1.3,0.7,1.2999999999999978,1.4166666666666667
2004-08-25 03:00:00,0.5,815.0,,2.0,584.0,42.5,1102.0,51.0,1363.0,513.0,24.5,50.9,1.5416,3,2,8,23.7,26.0,27.5,21.2,53.2,48.0,50.4,43.8,1.5418,1.5899,1.8284,1.088,4.7,6.8,5.7,2.1,4.333333333333346,7.337500000000001,1.1,1.5,1.3,0.5,0.9666666666666645,1.4166666666666667
2004-08-25 04:00:00,0.6,884.0,,3.6,686.0,26.0,908.0,40.0,1439.0,651.0,22.9,56.1,1.5492,4,2,8,24.5,24.9,28.1,21.7,50.9,50.6,48.0,42.6,1.5416,1.5747,1.7933,1.0907,2.0,6.3,6.9,1.7,3.4333333333333464,7.416666666666667,0.5,1.3,1.6,0.4,0.7333333333333311,1.425
2004-08-25 05:00:00,0.7,913.0,,4.4,730.0,47.0,883.0,50.0,1493.0,774.0,23.3,55.5,1.5636,5,2,8,22.9,23.7,26.9,20.2,56.1,53.2,49.6,47.1,1.5492,1.5418,1.7299,1.1021,3.6,4.7,7.8,2.8,3.3333333333333464,7.483333333333334,0.6,1.1,1.8,0.7,0.5999999999999975,1.425
2004-08-25 06:00:00,1.1,994.0,,6.4,829.0,108.0,784.0,78.0,1581.0,982.0,23.6,54.2,1.5583,6,2,8,23.3,24.5,26.0,20.1,55.5,50.9,48.0,47.8,1.5636,1.5416,1.5899,1.1093,4.4,2.0,6.8,5.7,4.800000000000014,7.5125,0.7,0.5,1.5,1.1,0.7999999999999976,1.4249999999999998
2004-08-25 07:00:00,1.9,1173.0,,11.9,1047.0,160.0,631.0,89.0,1815.0,1175.0,24.9,52.9,1.643,7,2,8,23.6,22.9,24.9,20.6,54.2,56.1,50.6,45.5,1.5583,1.5492,1.5747,1.0925,6.4,3.6,6.3,10.0,7.56666666666668,7.591666666666668,1.1,0.6,1.3,1.6,1.233333333333331,1.4375
2004-08-25 08:00:00,3.5,1314.0,,21.0,1325.0,204.0,499.0,106.0,2143.0,1390.0,26.4,50.8,1.7166,8,2,8,24.9,23.3,23.7,22.4,52.9,55.5,53.2,41.1,1.643,1.5636,1.5418,1.0979,11.9,4.4,4.7,14.5,13.100000000000014,7.8625,1.9,0.7,1.1,2.3,2.1666666666666643,1.4875
2004-08-25 09:00:00,2.9,1252.0,,15.6,1168.0,193.0,557.0,107.0,1938.0,1352.0,28.1,47.4,1.7753,9,2,8,26.4,23.6,24.5,25.0,50.8,54.2,50.9,36.6,1.7166,1.5583,1.5416,1.143,21.0,6.4,2.0,9.9,16.16666666666668,8.1,3.5,1.1,0.5,1.6,2.7666666666666644,1.5416666666666667
2004-08-25 10:00:00,2.2,1151.0,,12.1,1053.0,146.0,623.0,93.0,1835.0,1152.0,30.2,43.2,1.823,10,2,8,28.1,24.9,22.9,29.9,47.4,52.9,56.1,26.2,1.7753,1.643,1.5492,1.0891,15.6,11.9,3.6,11.2,16.233333333333345,8.137500000000001,2.9,1.9,0.6,2.0,2.866666666666664,1.5499999999999998
2004-08-25 11:00:00,2.0,1122.0,,9.3,951.0,126.0,687.0,95.0,1729.0,1022.0,31.2,41.9,1.871,11,2,8,30.2,26.4,23.3,32.9,43.2,50.8,55.5,21.8,1.823,1.7166,1.5636,1.0714,12.1,21.0,4.4,8.3,12.333333333333345,8.179166666666667,2.2,3.5,0.7,1.6,2.366666666666664,1.5666666666666664
2004-08-25 12:00:00,1.7,1111.0,,8.7,927.0,90.0,707.0,78.0,1715.0,922.0,33.9,36.0,1.8692,12,2,8,31.2,28.1,23.6,35.0,41.9,47.4,54.2,17.9,1.871,1.7753,1.5583,0.99,9.3,15.6,6.4,9.5,10.033333333333344,8.145833333333334,2.0,2.9,1.1,1.6,1.9666666666666641,1.5708333333333335
2004-08-25 13:00:00,1.6,1058.0,,7.9,894.0,84.0,736.0,76.0,1648.0,825.0,33.9,34.1,1.7754,13,2,8,33.9,30.2,24.9,34.6,36.0,43.2,52.9,18.2,1.8692,1.823,1.643,0.9832,8.7,12.1,11.9,7.1,8.633333333333345,8.179166666666667,1.7,2.2,1.9,1.3,1.7666666666666642,1.5833333333333333
2004-08-25 14:00:00,1.3,972.0,,6.2,820.0,60.0,811.0,66.0,1535.0,630.0,34.4,30.6,1.6402,14,2,8,33.9,31.2,26.4,33.8,34.1,41.9,50.8,22.8,1.7754,1.871,1.7166,1.1781,7.9,9.3,21.0,6.0,7.600000000000012,8.187500000000002,1.6,2.0,3.5,1.0,1.5333333333333308,1.5958333333333332
2004-08-25 15:00:00,1.3,985.0,,6.3,826.0,66.0,808.0,71.0,1544.0,621.0,35.3,28.5,1.6034,15,2,8,34.4,33.9,28.1,36.3,30.6,36.0,47.4,19.5,1.6402,1.8692,1.7753,1.1539,6.2,8.7,15.6,9.1,6.800000000000011,8.070833333333333,1.3,1.7,2.9,1.6,1.3999999999999977,1.5833333333333333
2004-08-25 16:00:00,1.3,1004.0,,6.0,814.0,57.0,808.0,61.0,1520.0,602.0,36.3,28.3,1.6851,16,2,8,35.3,33.9,30.2,38.3,28.5,34.1,43.2,17.9,1.6034,1.7754,1.823,1.181,6.3,7.9,12.1,10.4,6.1666666666666785,7.8875,1.3,1.6,2.2,2.0,1.3,1.5541666666666665
2004-08-25 17:00:00,1.6,1030.0,,7.9,897.0,71.0,733.0,73.0,1592.0,668.0,35.3,29.4,1.6577,17,2,8,36.3,34.4,31.2,36.9,28.3,30.6,41.9,20.9,1.6851,1.6402,1.871,1.2864,6.0,6.2,9.3,8.7,6.733333333333346,7.854166666666667,1.3,1.3,2.0,1.7,1.3999999999999977,1.55
2004-08-25 18:00:00,1.3,965.0,,5.8,802.0,51.0,821.0,54.0,1504.0,564.0,32.5,34.1,1.6453,18,2,8,35.3,35.3,33.9,33.9,29.4,28.5,36.0,30.0,1.6577,1.6034,1.8692,1.56,7.9,6.3,8.7,9.0,6.566666666666678,7.720833333333334,1.6,1.3,1.7,1.7,1.3999999999999977,1.5333333333333332
2004-08-25 19:00:00,1.4,987.0,,6.3,824.0,49.0,793.0,53.0,1541.0,581.0,29.1,42.1,1.6695,19,2,8,32.5,36.3,33.9,29.8,34.1,28.3,34.1,43.4,1.6453,1.6851,1.7754,1.7988,5.8,6.0,7.9,6.8,6.6666666666666785,7.7,1.3,1.3,1.6,1.4,1.433333333333331,1.5333333333333332
2004-08-25 20:00:00,1.4,923.0,,6.0,811.0,59.0,804.0,69.0,1434.0,604.0,27.8,35.6,1.3116,20,2,8,29.1,35.3,34.4,27.5,42.1,29.4,30.6,50.4,1.6695,1.6577,1.6402,1.8274,6.3,7.9,6.2,5.2,6.033333333333346,7.733333333333333,1.4,1.6,1.3,1.3,1.3666666666666643,1.5375000000000003
2004-08-25 21:00:00,1.3,872.0,,6.3,824.0,66.0,853.0,77.0,1346.0,590.0,27.0,30.0,1.0542,21,2,8,27.8,32.5,35.3,27.5,35.6,34.1,28.5,50.4,1.3116,1.6453,1.6034,1.8284,6.0,5.8,6.3,5.7,6.200000000000011,7.758333333333334,1.4,1.3,1.3,1.3,1.3666666666666643,1.5374999999999999
2004-08-25 22:00:00,1.4,939.0,,6.8,849.0,72.0,804.0,83.0,1479.0,650.0,26.3,37.3,1.2555,22,2,8,27.0,29.1,36.3,28.1,30.0,42.1,28.3,48.0,1.0542,1.6695,1.6851,1.7933,6.3,6.3,6.0,6.9,6.366666666666679,7.754166666666667,1.3,1.4,1.3,1.6,1.3666666666666643,1.5291666666666666
2004-08-25 23:00:00,1.5,954.0,,7.0,855.0,89.0,792.0,94.0,1474.0,745.0,25.2,40.8,1.2877,23,2,8,26.3,27.8,35.3,26.9,37.3,35.6,29.4,49.6,1.2555,1.3116,1.6577,1.7299,6.8,6.0,7.9,7.8,6.700000000000013,7.720833333333334,1.4,1.4,1.6,1.8,1.3999999999999977,1.5166666666666666
2004-08-26 00:00:00,1.5,969.0,,7.0,857.0,75.0,753.0,84.0,1485.0,821.0,24.3,43.3,1.2973,0,3,8,25.2,27.0,32.5,26.0,40.8,30.0,34.1,48.0,1.2877,1.0542,1.6453,1.5899,7.0,6.3,5.8,6.8,6.933333333333344,7.729166666666668,1.5,1.3,1.3,1.5,1.4666666666666643,1.5166666666666666
2004-08-26 01:00:00,0.9,882.0,,5.0,763.0,38.0,879.0,55.0,1388.0,656.0,23.3,45.3,1.2794,1,3,8,24.3,26.3,29.1,24.9,43.3,37.3,42.1,50.6,1.2973,1.2555,1.6695,1.5747,7.0,6.8,6.3,6.3,6.3333333333333455,7.675000000000001,1.5,1.4,1.4,1.3,1.2999999999999976,1.5
2004-08-26 02:00:00,0.6,805.0,,2.8,637.0,24.0,1048.0,35.0,1276.0,520.0,24.1,44.0,1.3034,2,3,8,23.3,25.2,27.8,23.7,45.3,40.8,35.6,53.2,1.2794,1.2877,1.3116,1.5418,5.0,7.0,6.0,4.7,4.933333333333345,7.595833333333334,0.9,1.5,1.4,1.1,0.9999999999999977,1.4791666666666667
2004-08-26 03:00:00,0.5,790.0,,2.1,590.0,21.5,1122.0,33.0,1257.0,493.0,23.8,44.8,1.3061,3,3,8,24.1,24.3,27.0,24.5,44.0,43.3,30.0,50.9,1.3034,1.2973,1.0542,1.5416,2.8,7.0,6.3,2.0,3.300000000000012,7.6000000000000005,0.6,1.5,1.3,0.5,0.6666666666666643,1.4791666666666667
2004-08-26 04:00:00,0.5,779.0,,1.7,560.0,19.0,1189.0,31.0,1231.0,487.0,23.0,47.7,1.3232,4,3,8,23.8,23.3,26.3,22.9,44.8,45.3,37.3,56.1,1.3061,1.2794,1.2555,1.5492,2.1,5.0,6.8,3.6,2.2000000000000117,7.520833333333335,0.5,0.9,1.4,0.6,0.533333333333331,1.4749999999999999
2004-08-26 05:00:00,0.5,842.0,,2.8,640.0,40.0,1070.0,45.0,1293.0,595.0,23.7,46.7,1.3501,5,3,8,23.0,24.1,25.2,23.3,47.7,44.0,40.8,55.5,1.3232,1.3034,1.2877,1.5636,1.7,2.8,7.0,4.4,2.2000000000000117,7.454166666666667,0.5,0.6,1.5,0.7,0.5,1.4666666666666666
2004-08-26 06:00:00,1.0,842.0,,2.8,641.0,63.0,1067.0,59.0,1294.0,599.0,23.6,47.0,1.3501,6,3,8,23.7,23.8,24.3,23.6,46.7,44.8,43.3,54.2,1.3501,1.3061,1.2973,1.5583,2.8,2.1,7.0,6.4,2.433333333333345,7.304166666666667,0.5,0.5,1.5,1.1,0.6666666666666643,1.4625000000000001
2004-08-26 07:00:00,1.9,842.0,,2.8,643.0,121.0,1063.0,83.0,1296.0,604.0,23.5,47.2,1.3501,7,3,8,23.6,23.0,23.3,24.9,47.0,47.7,45.3,52.9,1.3501,1.3232,1.2794,1.643,2.8,1.7,5.0,11.9,2.8,6.925000000000001,1.0,0.5,0.9,1.9,1.1333333333333309,1.4624999999999997
2004-08-26 08:00:00,2.6,842.0,,2.9,644.0,143.0,1060.0,90.0,1297.0,608.0,23.4,47.5,1.3501,8,3,8,23.5,23.7,24.1,26.4,47.2,46.7,44.0,50.8,1.3501,1.3501,1.3034,1.7166,2.8,2.8,2.8,21.0,2.833333333333345,6.170833333333333,1.9,0.5,0.6,3.5,1.833333333333331,1.425
2004-09-01 11:00:00,1.9,1026.0,,11.2,1020.0,269.0,689.0,122.0,1603.0,992.0,30.0,31.6,1.3176,11,2,9,29.1,23.2,19.7,31.5,35.4,54.0,66.8,32.6,1.4008,1.5143,1.5184,1.478,12.8,35.2,4.3,16.5,14.233333333333343,11.333333333333334,2.2,4.9,0.6,2.8,2.6666666666666643,2.1125000000000003
2004-09-01 12:00:00,2.2,1051.0,,13.3,1094.0,224.0,646.0,108.0,1675.0,966.0,32.4,26.3,1.2594,12,2,9,30.0,26.3,19.8,31.8,31.6,43.1,64.3,30.5,1.3176,1.4542,1.4678,1.4083,11.2,18.7,8.5,14.1,12.433333333333346,11.300000000000002,1.9,3.9,1.3,2.9,2.0999999999999974,2.0833333333333335
2004-09-01 13:00:00,2.0,1027.0,,11.3,1024.0,162.0,700.0,80.0,1588.0,814.0,31.3,29.1,1.3054,13,2,9,32.4,29.1,20.6,31.4,26.3,35.4,62.3,31.8,1.2594,1.4008,1.4915,1.441,13.3,12.8,20.9,12.2,11.933333333333346,11.262500000000001,2.2,2.2,3.6,2.9,2.033333333333331,2.0458333333333334
2004-09-01 14:00:00,1.7,996.0,,10.4,992.0,189.0,722.0,93.0,1580.0,727.0,31.1,28.6,1.2718,14,2,9,31.3,30.0,23.2,32.5,29.1,31.6,54.0,28.7,1.3054,1.3176,1.5143,1.3796,11.3,11.2,35.2,8.9,11.666666666666679,11.325000000000001,2.0,1.9,4.9,2.9,1.9666666666666643,1.9958333333333333
2004-09-01 15:00:00,2.0,1028.0,,12.3,1060.0,213.0,686.0,108.0,1601.0,806.0,33.3,24.4,1.232,15,2,9,31.1,32.4,26.3,33.8,28.6,26.3,43.1,25.8,1.2718,1.2594,1.4542,1.3338,10.4,13.3,18.7,11.0,11.333333333333345,11.379166666666668,1.7,2.2,3.9,1.9,1.8999999999999977,2.0
2004-09-01 16:00:00,2.1,1030.0,,12.3,1060.0,245.0,705.0,118.0,1588.0,852.0,35.5,21.2,1.2022,16,2,9,33.3,31.3,29.1,34.5,24.4,29.1,35.4,28.6,1.232,1.3054,1.4008,1.5393,12.3,11.3,12.8,7.6,11.666666666666679,11.575000000000001,2.0,2.0,2.2,1.4,1.933333333333331,2.029166666666667
2004-09-01 17:00:00,3.2,1133.0,,19.4,1280.0,341.0,595.0,149.0,1791.0,1093.0,34.6,22.0,1.189,17,2,9,35.5,31.1,30.0,32.7,21.2,28.6,31.6,33.0,1.2022,1.2718,1.3176,1.5987,12.3,10.4,11.2,10.1,14.666666666666679,11.9625,2.1,1.7,1.9,2.0,2.433333333333331,2.079166666666667
2004-09-01 18:00:00,4.0,1180.0,,21.5,1339.0,382.0,567.0,171.0,1868.0,1211.0,33.3,23.6,1.1842,18,2,9,34.6,33.3,32.4,31.4,22.0,24.4,26.3,35.4,1.189,1.232,1.2594,1.5972,19.4,12.3,13.3,14.1,17.733333333333345,12.270833333333336,3.2,2.0,2.2,2.7,3.099999999999998,2.1333333333333333
2004-09-01 19:00:00,4.4,1261.0,,25.7,1446.0,358.0,528.0,154.0,2061.0,1346.0,30.0,28.5,1.1896,19,2,9,33.3,35.5,31.3,27.7,23.6,21.2,29.1,43.5,1.1842,1.2022,1.3054,1.592,21.5,12.3,11.3,14.1,22.200000000000014,12.754166666666668,4.0,2.1,2.0,2.8,3.866666666666665,2.2
2004-09-01 20:00:00,3.0,1093.0,,14.5,1133.0,288.0,599.0,122.0,1708.0,1200.0,28.0,33.0,1.2264,20,2,9,30.0,34.6,31.1,26.2,28.5,22.0,28.6,47.8,1.1896,1.189,1.2718,1.5979,25.7,19.4,10.4,10.3,20.566666666666677,12.929166666666667,4.4,3.2,1.7,2.0,3.7999999999999985,2.2416666666666667
2004-09-01 21:00:00,2.2,1068.0,,11.4,1029.0,252.0,650.0,126.0,1612.0,1192.0,27.2,37.4,1.3279,21,2,9,28.0,33.3,33.3,25.7,33.0,23.6,24.4,48.7,1.2264,1.1842,1.232,1.5825,14.5,21.5,12.3,11.5,17.200000000000014,12.924999999999999,3.0,4.0,2.0,2.1,3.199999999999998,2.2458333333333336
2004-09-01 22:00:00,1.7,1031.0,,9.5,958.0,201.0,700.0,121.0,1560.0,1074.0,26.6,39.9,1.3657,22,2,9,27.2,30.0,35.5,25.2,37.4,28.5,21.2,50.1,1.3279,1.1896,1.2022,1.58,11.4,25.7,12.3,10.9,11.800000000000011,12.866666666666667,2.2,4.4,2.1,2.0,2.2999999999999976,2.2333333333333334
2004-09-01 23:00:00,1.9,1055.0,,11.6,1037.0,225.0,635.0,125.0,1632.0,1161.0,25.3,41.7,1.3247,23,2,9,26.6,28.0,34.6,24.4,39.9,33.0,22.0,53.4,1.3657,1.2264,1.189,1.6031,9.5,14.5,19.4,10.4,10.833333333333345,12.916666666666666,1.7,3.0,3.2,1.8,1.933333333333331,2.2375
2004-09-02 00:00:00,2.0,1060.0,,11.4,1029.0,242.0,622.0,126.0,1663.0,1210.0,24.3,44.7,1.3432,0,3,9,25.3,27.2,33.3,23.7,41.7,37.4,23.6,55.4,1.3247,1.3279,1.1842,1.6031,11.6,11.4,21.5,9.5,10.833333333333345,12.995833333333332,1.9,2.2,4.0,1.9,1.8666666666666643,2.2416666666666667
2004-09-02 01:00:00,1.5,962.0,,7.5,880.0,167.0,726.0,96.0,1484.0,1050.0,24.4,45.6,1.3779,1,3,9,24.3,26.6,30.0,22.8,44.7,39.9,28.5,58.5,1.3432,1.3657,1.1896,1.5992,11.4,9.5,25.7,7.0,10.166666666666679,13.016666666666666,2.0,1.7,4.4,1.3,1.7999999999999974,2.25
2004-09-02 02:00:00,0.8,874.0,,5.3,776.0,99.0,846.0,73.0,1416.0,873.0,23.1,49.9,1.3891,2,3,9,24.4,25.3,28.0,22.8,45.6,41.7,33.0,58.5,1.3779,1.3247,1.2264,1.5985,7.5,11.6,14.5,3.3,8.066666666666679,13.100000000000001,1.5,1.9,3.0,0.7,1.433333333333331,2.254166666666667
2004-09-02 03:00:00,0.6,832.0,,3.1,661.0,93.0,977.0,69.0,1312.0,766.0,22.7,51.3,1.3977,3,3,9,23.1,24.3,27.2,22.3,49.9,44.7,37.4,59.7,1.3891,1.3432,1.3279,1.5889,5.3,11.4,11.4,2.6,5.300000000000012,13.120833333333335,0.8,2.0,2.2,0.5,0.9666666666666642,2.2583333333333333
2004-09-02 04:00:00,0.6,834.0,,4.0,709.0,87.0,907.0,65.0,1348.0,835.0,21.8,54.1,1.4004,4,3,9,22.7,24.4,26.6,20.8,51.3,45.6,39.9,64.9,1.3977,1.3779,1.3657,1.571,3.1,7.5,9.5,2.8,4.133333333333345,13.170833333333334,0.6,1.5,1.7,0.5,0.6666666666666643,2.2624999999999997
2004-09-02 05:00:00,0.7,865.0,,4.6,745.0,164.0,866.0,90.0,1394.0,901.0,21.0,56.9,1.3999,5,3,9,21.8,23.1,25.3,19.7,54.1,49.9,41.7,66.8,1.4004,1.3891,1.3247,1.5184,4.0,5.3,11.6,4.3,3.9000000000000115,13.183333333333332,0.6,0.8,1.9,0.6,0.633333333333331,2.2666666666666666
2004-09-02 06:00:00,0.8,903.0,,5.8,803.0,87.0,819.0,58.0,1471.0,853.0,21.8,55.5,1.4323,6,3,9,21.0,22.7,24.3,19.8,56.9,51.3,44.7,64.3,1.3999,1.3977,1.3432,1.4678,4.6,3.1,11.4,8.5,4.800000000000012,13.070833333333333,0.7,0.6,2.0,1.3,0.6999999999999975,2.245833333333333
2004-09-02 07:00:00,2.9,1236.0,,20.0,1297.0,93.0,542.0,27.0,1997.0,1321.0,21.6,57.2,1.4607,7,3,9,21.8,21.8,24.4,20.6,55.5,54.1,45.6,62.3,1.4323,1.4004,1.3779,1.4915,5.8,4.0,7.5,20.9,10.133333333333345,13.033333333333333,0.8,0.6,1.5,3.6,1.4666666666666643,2.216666666666667
2004-09-02 08:00:00,5.2,1464.0,,30.0,1552.0,417.0,419.0,67.0,2366.0,1738.0,22.8,54.2,1.4886,8,3,9,21.6,21.0,23.1,23.2,57.2,56.9,49.9,54.0,1.4607,1.3999,1.3891,1.5143,20.0,4.6,5.3,35.2,18.600000000000012,12.816666666666668,2.9,0.7,0.8,4.9,2.9666666666666646,2.2291666666666665
2004-09-02 09:00:00,3.3,1258.0,,18.7,1261.0,406.0,514.0,96.0,1940.0,1603.0,26.2,45.0,1.5098,9,3,9,22.8,21.8,22.7,26.3,54.2,55.5,51.3,43.1,1.4886,1.4323,1.3977,1.4542,30.0,5.8,3.1,18.7,22.90000000000001,12.816666666666668,5.2,0.8,0.6,3.9,3.7999999999999985,2.204166666666667
2004-09-02 10:00:00,3.3,1203.0,,15.8,1174.0,404.0,577.0,95.7,1824.0,1426.0,30.8,34.8,1.5165,10,3,9,26.2,21.6,21.8,29.1,45.0,57.2,54.1,35.4,1.5098,1.4607,1.4004,1.4008,18.7,20.0,4.0,12.8,21.50000000000001,12.941666666666668,3.3,2.9,0.6,2.2,3.9333333333333313,2.25
2004-09-02 11:00:00,3.4,1156.0,,14.3,1127.0,401.9,616.0,95.5,1767.0,1295.0,34.1,28.8,1.5105,11,3,9,30.8,22.8,21.0,30.0,34.8,54.2,56.9,31.6,1.5165,1.4886,1.3999,1.3176,15.8,30.0,4.6,11.2,16.26666666666668,13.070833333333335,3.3,5.2,0.7,1.9,3.333333333333331,2.3125
2004-09-02 12:00:00,3.4,1106.0,,14.4,1130.0,399.9,623.0,95.2,1726.0,1093.0,35.9,24.7,1.437,12,3,9,34.1,26.2,21.8,32.4,28.8,45.0,55.5,26.3,1.5105,1.5098,1.4323,1.2594,14.3,18.7,5.8,13.3,14.833333333333345,13.116666666666667,3.4,3.3,0.8,2.2,3.366666666666664,2.3625
